#   q     Cout       Nout      Cside       Nside       Clong        Nlong
246.250 -0.842037639  1.000000000 -0.047111866  1.000000000  0.000000000  1.000000000
248.750          nan  0.000000000 -0.100426187  1.000000000  0.672795854  1.000000000
251.250          nan  0.000000000  0.339539852  4.000000000 -0.391790966  1.000000000
253.750          nan  0.000000000 -0.299279705  5.000000000          nan  0.000000000
256.250          nan  0.000000000  0.000000000  1.000000000  0.023437769  1.000000000
258.750          nan  0.000000000 -0.019256287  2.000000000          nan  0.000000000
261.250          nan  0.000000000 -0.206271102  1.000000000  0.343832677  1.000000000
263.750  0.006836568  1.000000000  0.009618188  3.000000000  0.139083446  2.000000000
266.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
268.750  0.000000000  1.000000000 -0.478678178  1.000000000  0.000000000  1.000000000
271.250          nan  0.000000000  0.072555303  2.000000000          nan  0.000000000
273.750          nan  0.000000000          nan  0.000000000  0.041572706  1.000000000
276.250          nan  0.000000000  0.267043627  4.000000000          nan  0.000000000
278.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
281.250          nan  0.000000000  0.154282035  1.000000000 -0.123655242  1.000000000
283.750 -0.104191781  1.000000000          nan  0.000000000 -0.017852952  3.000000000
286.250          nan  0.000000000  0.080278324  1.000000000          nan  0.000000000
288.750          nan  0.000000000 -0.247142459  1.000000000          nan  0.000000000
291.250          nan  0.000000000  0.246984986  1.000000000          nan  0.000000000
293.750  0.306382544  1.000000000  0.139992814  1.000000000 -0.114903271  2.000000000
296.250          nan  0.000000000  0.356325629  1.000000000  0.000000000  1.000000000
298.750          nan  0.000000000          nan  0.000000000  0.747224647  1.000000000
301.250          nan  0.000000000 -0.067369924  2.000000000  0.000000000  1.000000000
303.750          nan  0.000000000          nan  0.000000000 -0.024005963  1.000000000
306.250          nan  0.000000000  0.954383871  1.000000000          nan  0.000000000
308.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
311.250          nan  0.000000000 -0.106825131  3.000000000  0.812121888  1.000000000
313.750  0.000000000  1.000000000 -0.447193796  1.000000000 -0.170657379  1.000000000
316.250          nan  0.000000000  0.178735776  1.000000000  0.192951825  1.000000000
318.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
321.250 -0.194421751  1.000000000 -0.043622062  2.000000000  0.001047608  3.000000000
323.750          nan  0.000000000          nan  0.000000000 -0.417057083  1.000000000
326.250          nan  0.000000000          nan  0.000000000 -0.000250236  2.000000000
328.750 -0.161436737  1.000000000          nan  0.000000000  0.522931251  1.000000000
331.250          nan  0.000000000  0.487194457  2.000000000          nan  0.000000000
333.750  0.000000000  1.000000000  0.000000000  1.000000000          nan  0.000000000
336.250          nan  0.000000000 -0.444601836  1.000000000 -0.689137646  1.000000000
338.750          nan  0.000000000  0.143951775  2.000000000 -0.306506048  5.000000000
341.250          nan  0.000000000  0.130536284  2.000000000 -0.382887338  2.000000000
343.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
346.250          nan  0.000000000  0.051770077  2.000000000 -0.123455001  1.000000000
348.750  0.062248891  1.000000000          nan  0.000000000          nan  0.000000000
351.250          nan  0.000000000  0.893070287  1.000000000          nan  0.000000000
353.750          nan  0.000000000  0.000000000  1.000000000  0.185296766  1.000000000
356.250  0.314755476  1.000000000          nan  0.000000000          nan  0.000000000
358.750          nan  0.000000000  0.152649159  1.000000000  0.468894842  2.000000000
361.250          nan  0.000000000  0.220815419  1.000000000  0.162900957  1.000000000
363.750          nan  0.000000000          nan  0.000000000 -0.496123584  1.000000000
366.250          nan  0.000000000          nan  0.000000000 -0.008601231  1.000000000
368.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
371.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
373.750  0.532285276  1.000000000 -0.582707120  1.000000000          nan  0.000000000
376.250          nan  0.000000000 -0.410427951  1.000000000          nan  0.000000000
378.750          nan  0.000000000  0.018163601  1.000000000          nan  0.000000000
381.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
383.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
386.250          nan  0.000000000          nan  0.000000000  0.481287557  1.000000000
388.750          nan  0.000000000  0.079204903  2.000000000          nan  0.000000000
391.250 -0.440389701  2.000000000          nan  0.000000000          nan  0.000000000
393.750          nan  0.000000000 -0.006178181  1.000000000 -0.041872721  2.000000000
396.250          nan  0.000000000 -0.648862870  1.000000000  0.000000000  1.000000000
398.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
401.250          nan  0.000000000  0.308886272  2.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000 -0.020461956  3.000000000
406.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
408.750          nan  0.000000000          nan  0.000000000 -0.259876966  2.000000000
411.250          nan  0.000000000          nan  0.000000000 -0.202570705  2.000000000
413.750          nan  0.000000000          nan  0.000000000 -0.376691797  1.000000000
416.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
418.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
421.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
423.750  0.551588467  1.000000000  0.711145250  1.000000000          nan  0.000000000
426.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
428.750          nan  0.000000000          nan  0.000000000  0.076511783  1.000000000
431.250          nan  0.000000000          nan  0.000000000  0.226750312  1.000000000
433.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
436.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
438.750          nan  0.000000000          nan  0.000000000 -0.030848338  2.000000000
441.250          nan  0.000000000          nan  0.000000000  0.006221040  1.000000000
443.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
446.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
448.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
451.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
453.750 -0.044331681  1.000000000 -0.083644055  1.000000000          nan  0.000000000
456.250          nan  0.000000000 -0.012159967  1.000000000          nan  0.000000000
458.750          nan  0.000000000          nan  0.000000000  0.452065441  1.000000000
461.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
463.750  0.047688363  2.000000000          nan  0.000000000          nan  0.000000000
466.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
468.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
471.250          nan  0.000000000  0.300058797  1.000000000  0.000000000  1.000000000
473.750          nan  0.000000000          nan  0.000000000  0.097214379  1.000000000
476.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
478.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
481.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
483.750          nan  0.000000000          nan  0.000000000  0.000000000  2.000000000
486.250          nan  0.000000000          nan  0.000000000 -0.596991638  1.000000000
488.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
491.250 -0.158326882  1.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000 -0.211557337  2.000000000
496.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
