#   q     Cout       Nout      Cside       Nside       Clong        Nlong
146.250          nan  0.000000000  0.000000000  1.000000000  0.319263836  1.000000000
148.750          nan  0.000000000  0.592104722  3.000000000  0.070313458  4.000000000
151.250          nan  0.000000000 -0.198310920  5.000000000  0.000000000  1.000000000
153.750  0.916478178  1.000000000 -0.118108928  6.000000000  0.000000000  1.000000000
156.250  0.000000000  1.000000000 -0.176578302  2.000000000  0.015295112  3.000000000
158.750 -0.000668900  1.000000000 -0.181839170  2.000000000 -0.238407687  2.000000000
161.250          nan  0.000000000 -0.177208306  5.000000000  0.677621325  1.000000000
163.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
166.250          nan  0.000000000 -0.642194387  1.000000000          nan  0.000000000
168.750 -0.668645192  1.000000000 -0.004173115  4.000000000  0.155248897  2.000000000
171.250          nan  0.000000000 -0.125780558  5.000000000 -0.054541302  2.000000000
173.750 -0.451297094  2.000000000 -0.282826395  3.000000000 -0.007986054  4.000000000
176.250          nan  0.000000000  0.084689006  3.000000000          nan  0.000000000
178.750  0.018925183  1.000000000 -0.344140906  3.000000000 -0.160078819  1.000000000
181.250          nan  0.000000000 -0.021395632  2.000000000 -0.386774435  1.000000000
183.750  0.087993291  1.000000000  0.448508514  1.000000000 -0.004725170  2.000000000
186.250  0.539169542  1.000000000  0.369411453  2.000000000  0.000000000  1.000000000
188.750 -0.722532723  1.000000000  0.084797508  5.000000000 -0.108151664  2.000000000
191.250  0.214840026  1.000000000 -0.052895797  8.000000000 -0.231282512  2.000000000
193.750          nan  0.000000000  0.020677977  3.000000000  0.046090395  1.000000000
196.250          nan  0.000000000  0.356402375  3.000000000          nan  0.000000000
198.750  0.000000000  1.000000000 -0.172126692  4.000000000  0.552771136  1.000000000
201.250  0.622330605  1.000000000  0.154506244  2.000000000          nan  0.000000000
203.750  0.000000000  1.000000000  0.007197527  5.000000000  0.258453166  1.000000000
206.250          nan  0.000000000  0.004522507  4.000000000 -0.041851581  1.000000000
208.750          nan  0.000000000  0.414814451  1.000000000  0.241494200  2.000000000
211.250          nan  0.000000000 -0.387582655  2.000000000 -0.583787848  1.000000000
213.750          nan  0.000000000  0.046523844  4.000000000  0.000000000  1.000000000
216.250          nan  0.000000000  0.012190470  2.000000000          nan  0.000000000
218.750          nan  0.000000000 -0.173739919  3.000000000 -0.059801797  2.000000000
221.250  0.000000000  1.000000000 -0.150877770  3.000000000          nan  0.000000000
223.750          nan  0.000000000  0.366806104  2.000000000  0.149426380  2.000000000
226.250          nan  0.000000000  0.009026224  2.000000000          nan  0.000000000
228.750          nan  0.000000000  0.379426535  4.000000000          nan  0.000000000
231.250          nan  0.000000000  0.063637136  3.000000000  0.293273000  2.000000000
233.750          nan  0.000000000  0.118781983  4.000000000  0.020895910  2.000000000
236.250          nan  0.000000000          nan  0.000000000 -0.519483408  1.000000000
238.750 -0.548046026  1.000000000          nan  0.000000000  0.387694491  2.000000000
241.250          nan  0.000000000 -0.276016945  3.000000000          nan  0.000000000
243.750          nan  0.000000000          nan  0.000000000  0.432187600  1.000000000
246.250          nan  0.000000000 -0.041928997  2.000000000  0.570953565  1.000000000
248.750 -0.953570664  1.000000000          nan  0.000000000          nan  0.000000000
251.250          nan  0.000000000  0.386495002  2.000000000          nan  0.000000000
253.750  0.000000000  1.000000000 -0.087190471  1.000000000  0.606448192  1.000000000
256.250          nan  0.000000000          nan  0.000000000  0.721370821  1.000000000
258.750          nan  0.000000000  0.130573213  3.000000000 -0.338542155  2.000000000
261.250          nan  0.000000000 -0.167054011  1.000000000 -0.197314370  1.000000000
263.750  0.595284938  2.000000000          nan  0.000000000  0.094994712  2.000000000
266.250          nan  0.000000000  0.245105356  4.000000000          nan  0.000000000
268.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
271.250  0.611092511  1.000000000  0.315358086  3.000000000          nan  0.000000000
273.750  0.100096401  1.000000000  0.621752487  1.000000000          nan  0.000000000
276.250          nan  0.000000000 -0.185560731  1.000000000 -0.205513845  2.000000000
278.750          nan  0.000000000          nan  0.000000000  0.049143183  1.000000000
281.250          nan  0.000000000 -0.340616045  1.000000000 -0.142540960  1.000000000
283.750          nan  0.000000000 -0.662595020  1.000000000          nan  0.000000000
286.250  0.916919133  2.000000000 -0.491710874  1.000000000  0.112919912  1.000000000
288.750  0.528535906  1.000000000  0.000000000  1.000000000 -0.131054479  1.000000000
291.250 -0.515838682  1.000000000          nan  0.000000000          nan  0.000000000
293.750  0.698125674  1.000000000          nan  0.000000000 -0.458253022  2.000000000
296.250          nan  0.000000000 -0.189361747  1.000000000  0.326163131  2.000000000
298.750          nan  0.000000000  0.379182828  1.000000000          nan  0.000000000
301.250 -0.507436995  1.000000000  0.082214049  2.000000000          nan  0.000000000
303.750          nan  0.000000000          nan  0.000000000 -0.066069991  2.000000000
306.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
308.750          nan  0.000000000  0.446579676  1.000000000          nan  0.000000000
311.250 -0.052019489  2.000000000          nan  0.000000000 -0.413279274  2.000000000
313.750          nan  0.000000000 -0.606043172  1.000000000 -0.726960641  1.000000000
316.250 -0.029022046  1.000000000  0.400571973  1.000000000          nan  0.000000000
318.750          nan  0.000000000  0.000000000  1.000000000 -0.431616825  1.000000000
321.250          nan  0.000000000 -0.283118019  2.000000000 -0.208203996  1.000000000
323.750  0.000000000  1.000000000  0.676610020  1.000000000  0.017014698  1.000000000
326.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
328.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
331.250 -0.256392095  1.000000000  0.000000000  1.000000000          nan  0.000000000
333.750          nan  0.000000000 -0.386400542  1.000000000  0.428463460  2.000000000
336.250          nan  0.000000000          nan  0.000000000  0.584014375  1.000000000
338.750          nan  0.000000000          nan  0.000000000 -0.070464848  2.000000000
341.250  0.060839278  1.000000000  0.094929015  1.000000000          nan  0.000000000
343.750  0.000000000  1.000000000 -0.228245470  1.000000000 -0.107849943  2.000000000
346.250          nan  0.000000000          nan  0.000000000 -0.538078736  2.000000000
348.750 -0.763311302  1.000000000          nan  0.000000000          nan  0.000000000
351.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
353.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
356.250          nan  0.000000000          nan  0.000000000  0.000065071  1.000000000
358.750          nan  0.000000000 -0.661021230  1.000000000  0.168529956  3.000000000
361.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
363.750          nan  0.000000000 -0.148715539  2.000000000  0.683884628  2.000000000
366.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
368.750 -0.254198589  1.000000000 -0.176548469  2.000000000          nan  0.000000000
371.250  0.000000000  1.000000000 -0.018566650  1.000000000  0.678786721  1.000000000
373.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
376.250          nan  0.000000000  0.000000000  1.000000000  0.125647821  1.000000000
378.750  0.464476665  1.000000000          nan  0.000000000          nan  0.000000000
381.250          nan  0.000000000          nan  0.000000000 -0.123366321  2.000000000
383.750          nan  0.000000000          nan  0.000000000  0.047666165  2.000000000
386.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
388.750          nan  0.000000000          nan  0.000000000  0.126763509  2.000000000
391.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
393.750 -0.026313939  1.000000000  0.042789897  2.000000000 -0.454671990  1.000000000
396.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
398.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
401.250          nan  0.000000000  0.642663691  1.000000000          nan  0.000000000
403.750          nan  0.000000000          nan  0.000000000 -0.033583190  1.000000000
406.250          nan  0.000000000  0.942317426  1.000000000 -0.575724115  2.000000000
408.750          nan  0.000000000          nan  0.000000000  0.260184326  2.000000000
411.250          nan  0.000000000          nan  0.000000000 -0.143878972  3.000000000
413.750          nan  0.000000000          nan  0.000000000  0.131157259  1.000000000
416.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
418.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
421.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
423.750  0.316153424  1.000000000          nan  0.000000000          nan  0.000000000
426.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
428.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
431.250          nan  0.000000000          nan  0.000000000  0.338721077  2.000000000
433.750          nan  0.000000000          nan  0.000000000 -0.175118054  2.000000000
436.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
438.750  0.242267477  1.000000000          nan  0.000000000  0.344346533  2.000000000
441.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
443.750  0.131894562  1.000000000          nan  0.000000000  0.000000000  1.000000000
446.250          nan  0.000000000          nan  0.000000000 -0.020607186  1.000000000
448.750          nan  0.000000000          nan  0.000000000 -0.018084367  4.000000000
451.250 -0.145816785  1.000000000 -0.003754713  3.000000000  0.047578006  1.000000000
453.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
456.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
458.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
461.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
463.750          nan  0.000000000          nan  0.000000000 -0.281721731  2.000000000
466.250  0.004335441  1.000000000          nan  0.000000000          nan  0.000000000
468.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
471.250  0.018805419  2.000000000          nan  0.000000000 -0.885129242  1.000000000
473.750          nan  0.000000000          nan  0.000000000 -0.900540744  1.000000000
476.250 -0.132457185  1.000000000          nan  0.000000000          nan  0.000000000
478.750 -0.627496524  1.000000000  0.244612786  1.000000000          nan  0.000000000
481.250          nan  0.000000000          nan  0.000000000 -0.796932020  1.000000000
483.750          nan  0.000000000          nan  0.000000000  0.130352953  2.000000000
486.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
488.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
491.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
493.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
496.250          nan  0.000000000  0.328453432  1.000000000          nan  0.000000000
