#   q     Cout       Nout      Cside       Nside       Clong        Nlong
101.250  0.451858932  2.000000000 -0.324331758  4.000000000 -0.066506339  1.000000000
103.750 -0.964510134  1.000000000  0.000000000  1.000000000 -0.671793735  2.000000000
106.250  0.956411918  1.000000000  0.000000000  2.000000000  0.051665411  3.000000000
108.750  0.228035085  1.000000000 -0.080656488  3.000000000 -0.271294561  2.000000000
111.250          nan  0.000000000  0.089873858  4.000000000  0.400972858  2.000000000
113.750          nan  0.000000000 -0.430128777  2.000000000          nan  0.000000000
116.250  0.203357794  1.000000000  0.434771624  4.000000000          nan  0.000000000
118.750          nan  0.000000000  0.306276278  2.000000000          nan  0.000000000
121.250  0.000000000  1.000000000 -0.245070242  2.000000000  0.174225172  3.000000000
123.750 -0.486605363  1.000000000  0.285708046  5.000000000          nan  0.000000000
126.250  0.000000000  1.000000000  0.291613676  4.000000000 -0.183308147  2.000000000
128.750          nan  0.000000000  0.169635128  3.000000000 -0.020604515  2.000000000
131.250          nan  0.000000000 -0.319343051  5.000000000 -0.033673419  2.000000000
133.750  0.445538264  1.000000000 -0.315432793  3.000000000 -0.897865577  1.000000000
136.250  0.996293223  1.000000000  0.000000000  1.000000000 -0.851211715  1.000000000
138.750 -0.810585787  2.000000000 -0.588117884  2.000000000          nan  0.000000000
141.250 -0.482804686  2.000000000  0.250116419  3.000000000          nan  0.000000000
143.750          nan  0.000000000  0.075445131  3.000000000  0.985762780  1.000000000
146.250          nan  0.000000000  0.000000000  1.000000000  0.771923708  1.000000000
148.750  0.000000000  1.000000000  0.155808740  3.000000000 -0.117660803  2.000000000
151.250          nan  0.000000000  0.289617096  4.000000000 -0.006714945  4.000000000
153.750          nan  0.000000000 -0.103666490  3.000000000 -0.332427089  2.000000000
156.250 -0.340510392  2.000000000  0.082777395  3.000000000 -0.030867146  3.000000000
158.750          nan  0.000000000  0.242297773  5.000000000  0.000000000  1.000000000
161.250          nan  0.000000000  0.094162551  1.000000000  0.175805697  1.000000000
163.750          nan  0.000000000  0.079257623  4.000000000 -0.491844956  1.000000000
166.250          nan  0.000000000  0.057321022  4.000000000 -0.217817446  4.000000000
168.750          nan  0.000000000 -0.525596301  2.000000000  0.212597717  1.000000000
171.250          nan  0.000000000  0.016106966  5.000000000  0.000000000  1.000000000
173.750 -0.170474912  2.000000000 -0.129040694  7.000000000          nan  0.000000000
176.250          nan  0.000000000 -0.054314804  5.000000000  0.000000000  1.000000000
178.750  0.000000000  1.000000000 -0.144569307  4.000000000  0.097590978  2.000000000
181.250          nan  0.000000000 -0.336974000  2.000000000  0.335183905  1.000000000
183.750          nan  0.000000000  0.074639487  1.000000000          nan  0.000000000
186.250  0.110623225  1.000000000 -0.026617874  5.000000000  0.048989071  1.000000000
188.750  0.000000000  1.000000000 -0.109433354  5.000000000  0.738165003  1.000000000
191.250 -0.999711636  1.000000000 -0.113822678  2.000000000  0.458003629  1.000000000
193.750          nan  0.000000000 -0.017475801  4.000000000          nan  0.000000000
196.250          nan  0.000000000 -0.004034629  2.000000000  0.196412826  1.000000000
198.750          nan  0.000000000 -0.072142276  4.000000000          nan  0.000000000
201.250          nan  0.000000000  0.076174577  3.000000000          nan  0.000000000
203.750          nan  0.000000000  0.011776235  8.000000000  0.000000000  2.000000000
206.250          nan  0.000000000  0.000000000  1.000000000  0.049871616  2.000000000
208.750          nan  0.000000000  0.026432679  3.000000000          nan  0.000000000
211.250          nan  0.000000000  0.162239642  2.000000000  0.339691269  1.000000000
213.750          nan  0.000000000  0.117094833  1.000000000          nan  0.000000000
216.250          nan  0.000000000 -0.174065262  1.000000000  0.092622402  2.000000000
218.750          nan  0.000000000 -0.032456893  1.000000000  0.000000000  1.000000000
221.250          nan  0.000000000 -0.075140989  5.000000000 -0.029890126  2.000000000
223.750          nan  0.000000000 -0.011927013  2.000000000  0.062097570  1.000000000
226.250          nan  0.000000000 -0.138184818  3.000000000  0.000000000  1.000000000
228.750          nan  0.000000000          nan  0.000000000  0.139864156  2.000000000
231.250          nan  0.000000000  0.000130266  2.000000000  0.329458098  1.000000000
233.750  0.400852768  1.000000000  0.123417357  4.000000000 -0.556732780  1.000000000
236.250  0.521022581  1.000000000 -0.001796127  2.000000000          nan  0.000000000
238.750          nan  0.000000000 -0.094447541  1.000000000  0.000000000  1.000000000
241.250          nan  0.000000000          nan  0.000000000 -0.036211149  1.000000000
243.750          nan  0.000000000          nan  0.000000000  0.258776000  1.000000000
246.250          nan  0.000000000  0.000000000  3.000000000  0.422056354  1.000000000
248.750          nan  0.000000000 -0.011362535  2.000000000          nan  0.000000000
251.250 -0.874006943  1.000000000 -0.243448651  2.000000000 -0.001560814  1.000000000
253.750          nan  0.000000000  0.319503082  1.000000000          nan  0.000000000
256.250 -0.518239241  1.000000000  0.102404224  2.000000000          nan  0.000000000
258.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
261.250  0.306171244  1.000000000  0.380888227  2.000000000 -0.145914847  2.000000000
263.750          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
266.250          nan  0.000000000 -0.051694291  2.000000000 -0.000024923  1.000000000
268.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
271.250 -0.120434256  2.000000000 -0.237899059  3.000000000          nan  0.000000000
273.750          nan  0.000000000  0.000117941  1.000000000  0.227477923  5.000000000
276.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
278.750  0.954757959  1.000000000 -0.011147673  3.000000000          nan  0.000000000
281.250  0.335161233  1.000000000  0.551400206  1.000000000          nan  0.000000000
283.750 -0.355476572  1.000000000          nan  0.000000000  0.236032231  1.000000000
286.250  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
288.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
291.250  0.474091012  1.000000000          nan  0.000000000 -0.193954702  1.000000000
293.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
296.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
298.750          nan  0.000000000  0.000000000  1.000000000  0.067662128  2.000000000
301.250  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
303.750  0.960699450  1.000000000          nan  0.000000000          nan  0.000000000
306.250          nan  0.000000000  0.000000000  2.000000000          nan  0.000000000
308.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
311.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
313.750 -0.743489245  1.000000000          nan  0.000000000 -0.034008779  1.000000000
316.250          nan  0.000000000          nan  0.000000000 -0.018030307  2.000000000
318.750          nan  0.000000000 -0.105736887  2.000000000  0.015297042  1.000000000
321.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
323.750  0.301110223  1.000000000  0.233103471  1.000000000          nan  0.000000000
326.250          nan  0.000000000  0.169381690  1.000000000          nan  0.000000000
328.750          nan  0.000000000          nan  0.000000000 -0.308432765  1.000000000
331.250          nan  0.000000000  0.496755659  1.000000000  0.093961261  1.000000000
333.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
336.250          nan  0.000000000          nan  0.000000000  0.059166271  2.000000000
338.750          nan  0.000000000  0.115082718  1.000000000 -0.625467416  1.000000000
341.250          nan  0.000000000  0.000000000  1.000000000          nan  0.000000000
343.750          nan  0.000000000          nan  0.000000000 -0.273069746  2.000000000
346.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
348.750  0.198624466  1.000000000          nan  0.000000000          nan  0.000000000
351.250          nan  0.000000000          nan  0.000000000 -0.280141894  1.000000000
353.750          nan  0.000000000 -0.514790697  1.000000000 -0.030176384  2.000000000
356.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
358.750          nan  0.000000000 -0.157795616  1.000000000  0.434354943  2.000000000
361.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
363.750          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
366.250 -0.019189196  1.000000000          nan  0.000000000          nan  0.000000000
368.750 -0.017770089  1.000000000          nan  0.000000000          nan  0.000000000
371.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
373.750 -0.004908723  1.000000000          nan  0.000000000  0.000000000  2.000000000
376.250  0.000000000  1.000000000  0.123356281  3.000000000  0.000000000  2.000000000
378.750          nan  0.000000000          nan  0.000000000 -0.796789583  1.000000000
381.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
383.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
386.250          nan  0.000000000          nan  0.000000000 -0.007684998  1.000000000
388.750          nan  0.000000000          nan  0.000000000  0.022450226  1.000000000
391.250          nan  0.000000000  0.146109449  2.000000000 -0.320262574  3.000000000
393.750 -0.147316352  1.000000000          nan  0.000000000  0.147114878  1.000000000
396.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
398.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
401.250          nan  0.000000000 -0.671358422  1.000000000 -0.108140124  1.000000000
403.750  0.000000000  1.000000000          nan  0.000000000          nan  0.000000000
406.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
408.750          nan  0.000000000          nan  0.000000000 -0.195098687  3.000000000
411.250          nan  0.000000000 -0.005343111  1.000000000 -0.007343478  1.000000000
413.750          nan  0.000000000          nan  0.000000000  0.439390400  1.000000000
416.250          nan  0.000000000 -0.154702441  1.000000000          nan  0.000000000
418.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
421.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
423.750          nan  0.000000000          nan  0.000000000 -0.128099681  2.000000000
426.250          nan  0.000000000          nan  0.000000000 -0.213385386  2.000000000
428.750          nan  0.000000000          nan  0.000000000  0.233508805  2.000000000
431.250          nan  0.000000000          nan  0.000000000 -0.733523039  1.000000000
433.750          nan  0.000000000          nan  0.000000000 -0.029018894  2.000000000
436.250          nan  0.000000000          nan  0.000000000 -0.245569514  2.000000000
438.750  0.000000000  1.000000000          nan  0.000000000  0.808592883  1.000000000
441.250          nan  0.000000000          nan  0.000000000 -0.214414392  2.000000000
443.750          nan  0.000000000 -0.013861203  1.000000000          nan  0.000000000
446.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
448.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
451.250 -0.386156246  1.000000000          nan  0.000000000          nan  0.000000000
453.750  0.000000000  1.000000000          nan  0.000000000 -0.385547695  1.000000000
456.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
458.750          nan  0.000000000          nan  0.000000000 -0.298433254  1.000000000
461.250  0.000000000  1.000000000          nan  0.000000000  0.323330741  2.000000000
463.750          nan  0.000000000          nan  0.000000000          nan  0.000000000
466.250          nan  0.000000000  0.000000000  1.000000000  0.265140425  3.000000000
468.750          nan  0.000000000          nan  0.000000000  0.318576640  2.000000000
471.250  0.186165173  1.000000000          nan  0.000000000  0.076610419  1.000000000
473.750 -0.088136681  1.000000000          nan  0.000000000          nan  0.000000000
476.250          nan  0.000000000          nan  0.000000000 -0.167874026  2.000000000
478.750  0.043604098  1.000000000  0.000000000  1.000000000          nan  0.000000000
481.250          nan  0.000000000          nan  0.000000000 -0.208209735  1.000000000
483.750          nan  0.000000000          nan  0.000000000 -0.081813502  4.000000000
486.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
488.750          nan  0.000000000          nan  0.000000000 -0.355056144  1.000000000
491.250          nan  0.000000000          nan  0.000000000          nan  0.000000000
493.750          nan  0.000000000          nan  0.000000000 -0.207925317  1.000000000
496.250          nan  0.000000000          nan  0.000000000  0.000000000  1.000000000
